Country,year,Population,area
Liberia,1964,1224094.0,111370.0
Libya,1964,1652294.0,1759540.0
Liechtenstein,1964,18170.0,160.0
Lithuania,1964,2928182.0,65300.0
Luxembourg,1964,327361.0,
"Macao, China",1964,197523.0,28.0
"Macedonia, FYR",1964,1569143.0,25710.0
Madagascar,1964,5625401.0,587040.0
Malawi,1964,3963424.0,118480.0
Malaysia,1964,9287442.0,330800.0
Maldives,1964,100177.0,300.0
Mali,1964,5503748.0,1240190.0
Malta,1964,307389.0,320.0
Marshall Islands,1964,16702.0,
Mauritania,1964,963746.0,1030700.0
Mauritius,1964,735860.0,2040.0
Mayotte,1964,29218.0,370.0
Mexico,1964,43264267.0,1964380.0
"Micronesia, Fed. Sts.",1964,50483.0,700.0
Moldova,1964,3275457.0,33760.0
Monaco,1964,23237.0,2.0
Mongolia,1964,1074517.0,1564120.0
Montenegro,1964,529176.0,13810.0
Morocco,1964,13871988.0,446550.0
Mozambique,1964,8129268.0,799380.0
Myanmar,1964,23471163.0,676590.0
Namibia,1964,665297.0,824290.0
Nepal,1964,10719988.0,147180.0
Netherlands,1964,12057475.0,41530.0
New Caledonia,1964,88578.0,18580.0
New Zealand,1964,2581578.0,267710.0
Nicaragua,1964,2002119.0,130370.0
Niger,1964,3811813.0,1267000.0
Nigeria,1964,49169819.0,923770.0
Northern Mariana Islands,1964,10901.0,
Norway,1964,3694987.0,323800.0
Oman,1964,608889.0,309500.0
Pakistan,1964,49555472.0,796100.0
Palau,1964,10593.0,
Panama,1964,1276274.0,75420.0
Papua New Guinea,1964,2116832.0,462840.0
Paraguay,1964,2114095.0,406750.0
Peru,1964,11281015.0,1285220.0
Philippines,1964,29962877.0,300000.0
Poland,1964,31229448.0,312690.0
Portugal,1964,8915539.0,92120.0
Puerto Rico,1964,2537637.0,8870.0
Qatar,1964,67487.0,11590.0
Romania,1964,19207098.0,238390.0
Russia,1964,125412397.0,17098240.0
Rwanda,1964,3161719.0,26340.0
Samoa,1964,123354.0,2840.0
San Marino,1964,17033.0,60.0
Sao Tome and Principe,1964,64209.0,960.0
Saudi Arabia,1964,4677409.0,2149690.0
Senegal,1964,3547939.0,196720.0
Serbia,1964,7780683.0,88360.0
Seychelles,1964,45651.0,460.0
Sierra Leone,1964,2301023.0,71740.0
Singapore,1964,1836087.0,680.0
Slovak Republic,1964,4339082.0,49030.0
Slovenia,1964,1621883.0,20270.0
Solomon Islands,1964,132787.0,28900.0
Somalia,1964,3002173.0,637660.0
South Africa,1964,19308166.0,1219090.0
Spain,1964,31838485.0,505990.0
Sri Lanka,1964,10858780.0,65610.0
Sudan,1964,8475765.0,2505810.0
Suriname,1964,322995.0,163820.0
Swaziland,1964,382575.0,17360.0
Sweden,1964,7682603.0,450300.0
Switzerland,1964,5729465.0,41280.0
Syria,1964,5224579.0,185180.0
Tajikistan,1964,2401598.0,142550.0
Tanzania,1964,11339076.0,947300.0
Thailand,1964,30881332.0,513120.0
East Timor,1964,536798.0,14870.0
Togo,1964,1662072.0,56790.0
Tonga,1964,71757.0,750.0
Trinidad and Tobago,1964,903272.0,5130.0
Tunisia,1964,4458609.0,163610.0
Turkey,1964,30292969.0,783560.0
Turkmenistan,1964,1829697.0,488100.0
Turks and Caicos Islands,1964,5705.0,950.0
Tuvalu,1964,6687.0,30.0
Uganda,1964,7746181.0,241550.0
Ukraine,1964,44794325.0,603560.0
United Arab Emirates,1964,138220.0,83600.0
United Kingdom,1964,53920055.0,243610.0
United States,1964,197028908.0,9629090.0
Uruguay,1964,2665387.0,176220.0
Uzbekistan,1964,9917202.0,447400.0
Vanuatu,1964,72131.0,12190.0
Venezuela,1964,9476255.0,912050.0
West Bank and Gaza,1964,1182168.0,6020.0
Vietnam,1964,36780984.0,331690.0
Virgin Islands (U.S.),1964,46122.0,350.0
Zambia,1964,3449266.0,752610.0
Zimbabwe,1964,4279561.0,390760.0
Afghanistan,1965,9935358.0,652230.0
Albania,1965,1896125.0,28750.0
Algeria,1965,12626953.0,2381740.0
American Samoa,1965,23518.0,200.0
Andorra,1965,18551.0,470.0
Angola,1965,5765025.0,1246700.0
Antigua & Barbuda,1965,59653.0,440.0
Argentina,1965,22283389.0,2780400.0
Armenia,1965,2204650.0,29740.0
Aruba,1965,57360.0,180.0
Australia,1965,11368011.0,7741220.0
Austria,1965,7298794.0,83870.0
Azerbaijan,1965,4579759.0,86600.0
Bahamas,1965,140049.0,13880.0
Bahrain,1965,187348.0,690.0
Bangladesh,1965,55835020.0,144000.0
Barbados,1965,235373.0,430.0
Belarus,1965,8607031.0,207600.0
Belgium,1965,9440279.0,
Belize,1965,106121.0,22970.0
Benin,1965,2632360.0,112620.0
Bermuda,1965,49211.0,50.0
Bhutan,1965,252629.0,47000.0
Bolivia,1965,4070590.0,1098580.0
Bosnia-Herzegovina,1965,3524596.0,51210.0
Botswana,1965,595741.0,581730.0
Brazil,1965,84130061.0,8514880.0
Brunei,1965,102525.0,5770.0
Bulgaria,1965,8206564.0,110990.0
Burkina Faso,1965,5174869.0,274220.0
Burundi,1965,3079034.0,27830.0
Cambodia,1965,6467196.0,181040.0
Cameroon,1965,5987671.0,475440.0
Canada,1965,19693538.0,9984670.0
Cape Verde,1965,231427.0,4030.0
Cayman Islands,1965,8371.0,260.0
Chad,1965,3310921.0,1284000.0
Channel Islands,1965,114992.0,190.0
Chile,1965,8612074.0,756090.0
China,1965,706590947.0,9599960.0
Colombia,1965,19144220.0,1141750.0
Comoros,1965,205412.0,1860.0
"Congo, Dem. Rep.",1965,17369859.0,2344860.0
"Congo, Rep.",1965,1157905.0,342000.0
Costa Rica,1965,1589625.0,51100.0
Cote d'Ivoire,1965,4219739.0,322460.0
Croatia,1965,4328920.0,56540.0
Cuba,1965,7951928.0,109890.0
Cyprus,1965,580971.0,9250.0
Denmark,1965,4760262.0,43090.0
Djibouti,1965,114963.0,23200.0
Dominica,1965,65038.0,750.0
Ecuador,1965,5250120.0,283560.0
Egypt,1965,30872982.0,1001450.0
El Salvador,1965,3197865.0,21040.0
Equatorial Guinea,1965,269427.0,28050.0
Eritrea,1965,1589187.0,117600.0
Estonia,1965,1290437.0,45230.0
Ethiopia,1965,25013551.0,1221900.0
Faeroe Islands,1965,36363.0,1390.0
Fiji,1965,463884.0,18270.0
Finland,1965,4564690.0,338150.0
France,1965,48952283.0,549190.0
French Polynesia,1965,93440.0,4000.0
Gabon,1965,532512.0,267670.0
Gambia,1965,400865.0,11300.0
Georgia,1965,4477328.0,69700.0
Germany,1965,75990737.0,356970.0
Ghana,1965,7710547.0,238540.0
Gibraltar,1965,23256.0,10.0
Greece,1965,8534252.0,131960.0
Greenland,1965,37963.0,341700.0
Grenada,1965,94579.0,340.0
Guam,1965,74827.0,540.0
Guatemala,1965,4728203.0,108890.0
Guinea,1965,3877804.0,245860.0
Guinea-Bissau,1965,652566.0,36130.0
Guyana,1965,650379.0,214970.0
Haiti,1965,4271133.0,27750.0
Honduras,1965,2352637.0,112490.0
"Hong Kong, China",1965,3801814.0,1092.0
Hungary,1965,10170472.0,93030.0
Iceland,1965,192251.0,103000.0
India,1965,497920270.0,3287260.0
Indonesia,1965,100308896.0,1904570.0
Iran,1965,24955116.0,1745150.0
Iraq,1965,8375791.0,438320.0
Ireland,1965,2857104.0,70280.0
Isle of Man,1965,50713.0,570.0
Israel,1965,2522530.0,22070.0
Italy,1965,51693136.0,301340.0
Jamaica,1965,1763436.0,10990.0
Japan,1965,97341852.0,377800.0
Jordan,1965,1119798.0,88780.0
Kazakhstan,1965,11909001.0,2724900.0
Kenya,1965,9504702.0,580370.0
Kiribati,1965,46455.0,810.0
Kosovo,1965,1399698.0,10887.0
Kuwait,1965,482173.0,17820.0
Kyrgyzstan,1965,2573494.0,199950.0
Laos,1965,2381063.0,236800.0
Latvia,1965,2261259.0,64550.0
Lebanon,1965,2092354.0,10450.0
Lesotho,1965,933251.0,30360.0
Liberia,1965,1252968.0,111370.0
Libya,1965,1717255.0,1759540.0
Liechtenstein,1965,18647.0,160.0
Lithuania,1965,2966947.0,65300.0
Luxembourg,1965,330164.0,
"Macao, China",1965,206910.0,28.0
"Macedonia, FYR",1965,1592434.0,25710.0
Madagascar,1965,5769219.0,587040.0
Malawi,1965,4058680.0,118480.0
Malaysia,1965,9569784.0,330800.0
Maldives,1965,102723.0,300.0
Mali,1965,5568485.0,1240190.0
Malta,1965,306212.0,320.0
Marshall Islands,1965,17283.0,
Mauritania,1965,992368.0,1030700.0
Mauritius,1965,753285.0,2040.0
Mayotte,1965,30525.0,370.0
Mexico,1965,44623041.0,1964380.0
"Micronesia, Fed. Sts.",1965,52238.0,700.0
Moldova,1965,3335625.0,33760.0
Monaco,1965,23283.0,2.0
Mongolia,1965,1107125.0,1564120.0
Montenegro,1965,533815.0,13810.0
Morocco,1965,14248426.0,446550.0
Mozambique,1965,8302736.0,799380.0
Myanmar,1965,24023640.0,676590.0
Namibia,1965,682553.0,824290.0
Nepal,1965,10905006.0,147180.0
Netherlands,1965,12216122.0,41530.0
New Caledonia,1965,91197.0,18580.0
New Zealand,1965,2628003.0,267710.0
Nicaragua,1965,2062633.0,130370.0
Niger,1965,3921581.0,1267000.0
Nigeria,1965,50238569.0,923770.0
Northern Mariana Islands,1965,11157.0,
Norway,1965,3724065.0,323800.0
Oman,1965,625007.0,309500.0
Pakistan,1965,50848775.0,796100.0
Palau,1965,10782.0,
Panama,1965,1314627.0,75420.0
Papua New Guinea,1965,2161103.0,462840.0
Paraguay,1965,2170853.0,406750.0
Peru,1965,11607684.0,1285220.0
Philippines,1965,30913931.0,300000.0
Poland,1965,31539695.0,312690.0
Portugal,1965,8888635.0,92120.0
Puerto Rico,1965,2577530.0,8870.0
Qatar,1965,73543.0,11590.0
Romania,1965,19379554.0,238390.0
Russia,1965,126483874.0,17098240.0
Rwanda,1965,3232937.0,26340.0
Samoa,1965,127068.0,2840.0
San Marino,1965,17440.0,60.0
Sao Tome and Principe,1965,64797.0,960.0
Saudi Arabia,1965,4843635.0,2149690.0
Senegal,1965,3649308.0,196720.0
Serbia,1965,7835084.0,88360.0
Seychelles,1965,46770.0,460.0
Sierra Leone,1965,2332999.0,71740.0
Singapore,1965,1879571.0,680.0
Slovak Republic,1965,4378613.0,49030.0
Slovenia,1965,1629434.0,20270.0
Solomon Islands,1965,136847.0,28900.0
Somalia,1965,3069558.0,637660.0
South Africa,1965,19813947.0,1219090.0
Spain,1965,32192223.0,505990.0
Sri Lanka,1965,11117685.0,65610.0
Sudan,1965,8738703.0,2505810.0
Suriname,1965,331799.0,163820.0
Swaziland,1965,391659.0,17360.0
Sweden,1965,7741167.0,450300.0
Switzerland,1965,5829958.0,41280.0
Syria,1965,5398333.0,185180.0
Tajikistan,1965,2489648.0,142550.0
Tanzania,1965,11683511.0,947300.0
Thailand,1965,31822798.0,513120.0
East Timor,1965,547035.0,14870.0
Togo,1965,1708632.0,56790.0
Tonga,1965,74363.0,750.0
Trinidad and Tobago,1965,912419.0,5130.0
Tunisia,1965,4545340.0,163610.0
Turkey,1965,31000167.0,783560.0
Turkmenistan,1965,1890000.0,488100.0
Turks and Caicos Islands,1965,5669.0,950.0
Tuvalu,1965,6819.0,30.0
Uganda,1965,8014376.0,241550.0
Ukraine,1965,45261939.0,603560.0
United Arab Emirates,1965,150318.0,83600.0
United Kingdom,1965,54278349.0,243610.0
United States,1965,199403532.0,9629090.0
Uruguay,1965,2694535.0,176220.0
Uzbekistan,1965,10233502.0,447400.0
Vanuatu,1965,74287.0,12190.0
Venezuela,1965,9824694.0,912050.0
West Bank and Gaza,1965,1191509.0,6020.0
Vietnam,1965,37860014.0,331690.0
Virgin Islands (U.S.),1965,49610.0,350.0
Zambia,1965,3559687.0,752610.0
Zimbabwe,1965,4422132.0,390760.0
Afghanistan,1966,10148841.0,652230.0
Albania,1966,1947786.0,28750.0
Algeria,1966,12980269.0,2381740.0
American Samoa,1966,24320.0,200.0
Andorra,1966,19646.0,470.0
Angola,1966,5863568.0,1246700.0
Antigua & Barbuda,1966,60818.0,440.0
Argentina,1966,22608747.0,2780400.0
Armenia,1966,2269475.0,29740.0
Aruba,1966,57712.0,180.0
Australia,1966,11657281.0,7741220.0
Austria,1966,7345865.0,83870.0
Azerbaijan,1966,4708485.0,86600.0
Bahamas,1966,146364.0,13880.0
Bahrain,1966,191782.0,690.0
Bangladesh,1966,57675529.0,144000.0
Barbados,1966,236043.0,430.0
Belarus,1966,8695433.0,207600.0
Belgium,1966,9493656.0,
Belize,1966,109344.0,22970.0
Benin,1966,2681382.0,112620.0
Bermuda,1966,49916.0,50.0
Bhutan,1966,259270.0,47000.0
Bolivia,1966,4152665.0,1098580.0
Bosnia-Herzegovina,1966,3574972.0,51210.0
Botswana,1966,612950.0,581730.0
Brazil,1966,86494987.0,8514880.0
Brunei,1966,107450.0,5770.0
Bulgaria,1966,8269118.0,110990.0
Burkina Faso,1966,5256363.0,274220.0
Burundi,1966,3153879.0,27830.0
Cambodia,1966,6588993.0,181040.0
Cameroon,1966,6130990.0,475440.0
Canada,1966,20041006.0,9984670.0
Cape Verde,1966,239765.0,4030.0
Cayman Islands,1966,8442.0,260.0
Chad,1966,3373563.0,1284000.0
Channel Islands,1966,116226.0,190.0
Chile,1966,8802926.0,756090.0
China,1966,724490033.0,9599960.0
Colombia,1966,19721464.0,1141750.0
Comoros,1966,209536.0,1860.0
"Congo, Dem. Rep.",1966,17861860.0,2344860.0
"Congo, Rep.",1966,1190361.0,342000.0
Costa Rica,1966,1642189.0,51100.0
Cote d'Ivoire,1966,4400054.0,322460.0
Croatia,1966,4350815.0,56540.0
Cuba,1966,8110428.0,109890.0
Cyprus,1966,585311.0,9250.0
Denmark,1966,4796157.0,43090.0
Djibouti,1966,122868.0,23200.0
Dominica,1966,66305.0,750.0
Ecuador,1966,5405692.0,283560.0
Egypt,1966,31660914.0,1001450.0
El Salvador,1966,3290397.0,21040.0
Equatorial Guinea,1966,275470.0,28050.0
Eritrea,1966,1629333.0,117600.0
Estonia,1966,1305025.0,45230.0
Ethiopia,1966,25641176.0,1221900.0
Faeroe Islands,1966,36804.0,1390.0
Fiji,1966,476329.0,18270.0
Finland,1966,4577033.0,338150.0
France,1966,49411342.0,549190.0
French Polynesia,1966,96730.0,4000.0
Gabon,1966,542562.0,267670.0
Gambia,1966,408182.0,11300.0
Georgia,1966,4529961.0,69700.0
Germany,1966,76558016.0,356970.0
Ghana,1966,7890992.0,238540.0
Gibraltar,1966,23590.0,10.0
Greece,1966,8580600.0,131960.0
Greenland,1966,39616.0,341700.0
Grenada,1966,94878.0,340.0
Guam,1966,76611.0,540.0
Guatemala,1966,4858880.0,108890.0
Guinea,1966,3948206.0,245860.0
Guinea-Bissau,1966,662597.0,36130.0
Guyana,1966,662332.0,214970.0
Haiti,1966,4357482.0,27750.0
Honduras,1966,2420234.0,112490.0
"Hong Kong, China",1966,3868497.0,1092.0
Hungary,1966,10204575.0,93030.0
Iceland,1966,194935.0,103000.0
India,1966,508402908.0,3287260.0
Indonesia,1966,103067352.0,1904570.0
Iran,1966,25624650.0,1745150.0
Iraq,1966,8651167.0,438320.0
Ireland,1966,2869311.0,70280.0
Isle of Man,1966,51776.0,570.0
Israel,1966,2591594.0,22070.0
Italy,1966,52076758.0,301340.0
Jamaica,1966,1786547.0,10990.0
Japan,1966,98494630.0,377800.0
Jordan,1966,1210948.0,88780.0
Kazakhstan,1966,12200891.0,2724900.0
Kenya,1966,9822505.0,580370.0
Kiribati,1966,47461.0,810.0
Kosovo,1966,1412490.0,10887.0
Kuwait,1966,533521.0,17820.0
Kyrgyzstan,1966,2655349.0,199950.0
Laos,1966,2437527.0,236800.0
Latvia,1966,2284214.0,64550.0
Lebanon,1966,2136640.0,10450.0
Lesotho,1966,951736.0,30360.0
Liberia,1966,1283304.0,111370.0
Libya,1966,1787080.0,1759540.0
Liechtenstein,1966,19156.0,160.0
Lithuania,1966,3003571.0,65300.0
Luxembourg,1966,332421.0,
"Macao, China",1966,216873.0,28.0
"Macedonia, FYR",1966,1617797.0,25710.0
Madagascar,1966,5918060.0,587040.0
Malawi,1966,4158132.0,118480.0
Malaysia,1966,9844116.0,330800.0
Maldives,1966,105145.0,300.0
Mali,1966,5635859.0,1240190.0
Malta,1966,305357.0,320.0
Marshall Islands,1966,17840.0,
Mauritania,1966,1021880.0,1030700.0
Mauritius,1966,769556.0,2040.0
Mayotte,1966,31785.0,370.0
Mexico,1966,46010959.0,1964380.0
"Micronesia, Fed. Sts.",1966,54201.0,700.0
Moldova,1966,3392084.0,33760.0
Monaco,1966,23304.0,2.0
Mongolia,1966,1139960.0,1564120.0
Montenegro,1966,533909.0,13810.0
Morocco,1966,14617077.0,446550.0
Mozambique,1966,8482373.0,799380.0
Myanmar,1966,24606863.0,676590.0
Namibia,1966,700316.0,824290.0
Nepal,1966,11100672.0,147180.0
Netherlands,1966,12372136.0,41530.0
New Caledonia,1966,93682.0,18580.0
New Zealand,1966,2668590.0,267710.0
Nicaragua,1966,2125233.0,130370.0
Niger,1966,4032210.0,1267000.0
Nigeria,1966,51336375.0,923770.0
Northern Mariana Islands,1966,11489.0,
Norway,1966,3754010.0,323800.0
Oman,1966,642005.0,309500.0
Pakistan,1966,52194629.0,796100.0
Palau,1966,10945.0,
Panama,1966,1353805.0,75420.0
Papua New Guinea,1966,2208422.0,462840.0
Paraguay,1966,2229373.0,406750.0
Peru,1966,11941327.0,1285220.0
Philippines,1966,31867565.0,300000.0
Poland,1966,31824145.0,312690.0
Portugal,1966,8839831.0,92120.0
Puerto Rico,1966,2609261.0,8870.0
Qatar,1966,79735.0,11590.0
Romania,1966,19582342.0,238390.0
Russia,1966,127396324.0,17098240.0
Rwanda,1966,3319077.0,26340.0
Samoa,1966,130687.0,2840.0
San Marino,1966,17839.0,60.0
Sao Tome and Principe,1966,66057.0,960.0
Saudi Arabia,1966,5015672.0,2149690.0
Senegal,1966,3754268.0,196720.0
Serbia,1966,7888802.0,88360.0
Seychelles,1966,47851.0,460.0
Sierra Leone,1966,2365801.0,71740.0
Singapore,1966,1921099.0,680.0
Slovak Republic,1966,4412907.0,49030.0
Slovenia,1966,1636660.0,20270.0
Solomon Islands,1966,141027.0,28900.0
Somalia,1966,3144244.0,637660.0
South Africa,1966,20325230.0,1219090.0
Spain,1966,32536637.0,505990.0
Sri Lanka,1966,11385943.0,65610.0
Sudan,1966,9013112.0,2505810.0
Suriname,1966,341137.0,163820.0
Swaziland,1966,401295.0,17360.0
Sweden,1966,7804200.0,450300.0
Switzerland,1966,5916911.0,41280.0
Syria,1966,5579283.0,185180.0
Tajikistan,1966,2575335.0,142550.0
Tanzania,1966,12038886.0,947300.0
Thailand,1966,32789097.0,513120.0
East Timor,1966,557252.0,14870.0
Togo,1966,1774029.0,56790.0
Tonga,1966,76787.0,750.0
Trinidad and Tobago,1966,919902.0,5130.0
Tunisia,1966,4638271.0,163610.0
Turkey,1966,31718266.0,783560.0
Turkmenistan,1966,1949425.0,488100.0
Turks and Caicos Islands,1966,5629.0,950.0
Tuvalu,1966,6935.0,30.0
Uganda,1966,8292747.0,241550.0
Ukraine,1966,45682314.0,603560.0
United Arab Emirates,1966,161077.0,83600.0
United Kingdom,1966,54606608.0,243610.0
United States,1966,201629471.0,9629090.0
Uruguay,1966,2722874.0,176220.0
Uzbekistan,1966,10559050.0,447400.0
Vanuatu,1966,76410.0,12190.0
Venezuela,1966,10175143.0,912050.0
West Bank and Gaza,1966,1184822.0,6020.0
Vietnam,1966,38959335.0,331690.0
Virgin Islands (U.S.),1966,52624.0,350.0
Zambia,1966,3674088.0,752610.0
Zimbabwe,1966,4568320.0,390760.0
Afghanistan,1967,10368600.0,652230.0
Albania,1967,1998695.0,28750.0
Algeria,1967,13354197.0,2381740.0
American Samoa,1967,25116.0,200.0
Andorra,1967,20755.0,470.0
Angola,1967,5962831.0,1246700.0
Antigua & Barbuda,1967,62002.0,440.0
Argentina,1967,22932201.0,2780400.0
Armenia,1967,2332624.0,29740.0
Aruba,1967,58049.0,180.0
Australia,1967,11975795.0,7741220.0
Austria,1967,7390853.0,83870.0
Azerbaijan,1967,4832098.0,86600.0
Bahamas,1967,152607.0,13880.0
Bahrain,1967,196203.0,690.0
Bangladesh,1967,59625294.0,144000.0
Barbados,1967,236620.0,430.0
Belarus,1967,8785138.0,207600.0
Belgium,1967,9543533.0,
Belize,1967,112699.0,22970.0
Benin,1967,2733450.0,112620.0
Bermuda,1967,50555.0,50.0
Bhutan,1967,266293.0,47000.0
Bolivia,1967,4237126.0,1098580.0
Bosnia-Herzegovina,1967,3619997.0,51210.0
Botswana,1967,631276.0,581730.0
Brazil,1967,88853679.0,8514880.0
Brunei,1967,112680.0,5770.0
Bulgaria,1967,8328838.0,110990.0
Burkina Faso,1967,5343020.0,274220.0
Burundi,1967,3235125.0,27830.0
Cambodia,1967,6695460.0,181040.0
Cameroon,1967,6280743.0,475440.0
Canada,1967,20389445.0,9984670.0
Cape Verde,1967,248733.0,4030.0
Cayman Islands,1967,8518.0,260.0
Chad,1967,3436227.0,1284000.0
Channel Islands,1967,117475.0,190.0
Chile,1967,8995410.0,756090.0
China,1967,744365635.0,9599960.0
Colombia,1967,20311369.0,1141750.0
Comoros,1967,214038.0,1860.0
"Congo, Dem. Rep.",1967,18378189.0,2344860.0
"Congo, Rep.",1967,1224041.0,342000.0
Costa Rica,1967,1694711.0,51100.0
Cote d'Ivoire,1967,4591238.0,322460.0
Croatia,1967,4370856.0,56540.0
Cuba,1967,8263547.0,109890.0
Cyprus,1967,591304.0,9250.0
Denmark,1967,4831242.0,43090.0
Djibouti,1967,131403.0,23200.0
Dominica,1967,67682.0,750.0
Ecuador,1967,5566057.0,283560.0
Egypt,1967,32456565.0,1001450.0
El Salvador,1967,3383674.0,21040.0
Equatorial Guinea,1967,282445.0,28050.0
Eritrea,1967,1670821.0,117600.0
Estonia,1967,1319284.0,45230.0
Ethiopia,1967,26280771.0,1221900.0
Faeroe Islands,1967,37258.0,1390.0
Fiji,1967,487911.0,18270.0
Finland,1967,4584264.0,338150.0
France,1967,49791771.0,549190.0
French Polynesia,1967,100031.0,4000.0
Gabon,1967,553829.0,267670.0
Gambia,1967,416342.0,11300.0
Georgia,1967,4577953.0,69700.0
Germany,1967,77106876.0,356970.0
Ghana,1967,8057442.0,238540.0
Gibraltar,1967,23901.0,10.0
Greece,1967,8630672.0,131960.0
Greenland,1967,41360.0,341700.0
Grenada,1967,94962.0,340.0
Guam,1967,78409.0,540.0
Guatemala,1967,4993104.0,108890.0
Guinea,1967,4021880.0,245860.0
Guinea-Bissau,1967,673893.0,36130.0
Guyana,1967,671986.0,214970.0
Haiti,1967,4445531.0,27750.0
Honduras,1967,2486288.0,112490.0
"Hong Kong, China",1967,3901653.0,1092.0
Hungary,1967,10238930.0,93030.0
Iceland,1967,197356.0,103000.0
India,1967,519162069.0,3287260.0
Indonesia,1967,105907403.0,1904570.0
Iran,1967,26318116.0,1745150.0
Iraq,1967,8947399.0,438320.0
Ireland,1967,2882095.0,70280.0
Isle of Man,1967,52995.0,570.0
Israel,1967,2652697.0,22070.0
Italy,1967,52444751.0,301340.0
Jamaica,1967,1807640.0,10990.0
Japan,1967,99711082.0,377800.0
Jordan,1967,1320414.0,88780.0
Kazakhstan,1967,12455366.0,2724900.0
Kenya,1967,10154489.0,580370.0
Kiribati,1967,48440.0,810.0
Kosovo,1967,1424899.0,10887.0
Kuwait,1967,585831.0,17820.0
Kyrgyzstan,1967,2735838.0,199950.0
Laos,1967,2495093.0,236800.0
Latvia,1967,2305718.0,64550.0
Lebanon,1967,2174850.0,10450.0
Lesotho,1967,970972.0,30360.0
Liberia,1967,1315119.0,111370.0
Libya,1967,1861661.0,1759540.0
Liechtenstein,1967,19691.0,160.0
Lithuania,1967,3038216.0,65300.0
Luxembourg,1967,334231.0,
"Macao, China",1967,227258.0,28.0
"Macedonia, FYR",1967,1644944.0,25710.0
Madagascar,1967,6072270.0,587040.0
Malawi,1967,4262013.0,118480.0
Malaysia,1967,10111920.0,330800.0
Maldives,1967,107488.0,300.0
Mali,1967,5706198.0,1240190.0
Malta,1967,304805.0,320.0
Marshall Islands,1967,18388.0,
Mauritania,1967,1052285.0,1030700.0
Mauritius,1967,784777.0,2040.0
Mayotte,1967,33012.0,370.0
Mexico,1967,47429553.0,1964380.0
"Micronesia, Fed. Sts.",1967,56324.0,700.0
Moldova,1967,3444850.0,33760.0
Monaco,1967,23297.0,2.0
Mongolia,1967,1173186.0,1564120.0
Montenegro,1967,530234.0,13810.0
Morocco,1967,14978905.0,446550.0
Mozambique,1967,8668529.0,799380.0
Myanmar,1967,25218375.0,676590.0
Namibia,1967,718622.0,824290.0
Nepal,1967,11307139.0,147180.0
Netherlands,1967,12525253.0,41530.0
New Caledonia,1967,96068.0,18580.0
New Zealand,1967,2704205.0,267710.0
Nicaragua,1967,2189880.0,130370.0
Niger,1967,4144238.0,1267000.0
Nigeria,1967,52468593.0,923770.0
Northern Mariana Islands,1967,11882.0,
Norway,1967,3784579.0,323800.0
Oman,1967,660117.0,309500.0
Pakistan,1967,53594445.0,796100.0
Palau,1967,11081.0,
Panama,1967,1393800.0,75420.0
Papua New Guinea,1967,2258877.0,462840.0
Paraguay,1967,2289579.0,406750.0
Peru,1967,12282081.0,1285220.0
Philippines,1967,32826602.0,300000.0
Poland,1967,32085011.0,312690.0
Portugal,1967,8774391.0,92120.0
Puerto Rico,1967,2634348.0,8870.0
Qatar,1967,86161.0,11590.0
Romania,1967,19810623.0,238390.0
Russia,1967,128165823.0,17098240.0
Rwanda,1967,3418313.0,26340.0
Samoa,1967,134194.0,2840.0
San Marino,1967,18228.0,60.0
Sao Tome and Principe,1967,67874.0,960.0
Saudi Arabia,1967,5196349.0,2149690.0
Senegal,1967,3862783.0,196720.0
Serbia,1967,7942638.0,88360.0
Seychelles,1967,48911.0,460.0
Sierra Leone,1967,2399667.0,71740.0
Singapore,1967,1960547.0,680.0
Slovak Republic,1967,4442799.0,49030.0
Slovenia,1967,1643697.0,20270.0
Solomon Islands,1967,145354.0,28900.0
Somalia,1967,3227245.0,637660.0
